number,time,thscode,open,high,low,close,volume,amount,turnoverRatio,totalCapital,pe,pb
1192,2022-12-28,601688.SH,16.1116,16.2131,16.0481,16.1116,22946933.0,291359051.0,0.3138,107174837198.7,11.044,0.8064
1193,2022-12-27,601688.SH,16.0989,16.1878,16.0481,16.137,21913117.0,278221258.0,0.2997,106924965467.74,11.0614,0.8076
1194,2022-12-26,601688.SH,16.1116,16.1497,15.9465,15.9719,18854918.0,237976888.0,0.2579,106015598413.92,10.9483,0.7994
1195,2022-12-23,601688.SH,15.9465,16.1497,15.9338,16.0608,13967021.0,176638640.0,0.191,106544862346.36,11.0092,0.8038
1196,2022-12-22,601688.SH,16.137,16.2385,15.9973,16.0481,20783903.0,263810260.0,0.2842,106527121889.92,11.0005,0.8032
1197,2022-12-21,601688.SH,16.1116,16.1751,15.9592,16.0354,16372783.0,207180249.0,0.2239,106056539418.56,10.9918,0.8026
1198,2022-12-20,601688.SH,16.137,16.2512,16.0227,16.1116,23072696.0,293421429.0,0.3155,106567455727.63,11.044,0.8064
1199,2022-12-19,601688.SH,16.6067,16.6956,16.0989,16.1624,33212645.0,427286621.0,0.4542,107122053693.09,11.0788,0.8089
1200,2022-12-16,601688.SH,16.4925,16.721,16.4798,16.6067,27618159.0,360522512.0,0.3777,110183364734.8,11.3834,0.8312
1201,2022-12-15,601688.SH,16.8099,16.8353,16.5433,16.6067,26481822.0,347234588.0,0.3622,110019289560.35,11.3834,0.8312
1202,2022-12-14,601688.SH,16.7083,16.8226,16.6194,16.7337,25577817.0,336616546.0,0.3498,110868924359.34,11.4704,0.8375
1203,2022-12-13,601688.SH,16.6829,16.7591,16.6194,16.7083,21291202.0,279718776.0,0.2912,110830932436.44,11.453,0.8362
1204,2022-12-12,601688.SH,16.7845,16.8226,16.6321,16.6575,46044775.0,605903018.0,0.6297,110601250263.52,11.4182,0.8337
1205,2022-12-09,601688.SH,16.8607,17.0638,16.6829,16.8861,91855499.0,1219755241.0,1.2562,111977986684.32,11.5749,0.8451
1206,2022-12-08,601688.SH,16.8607,16.9114,16.7464,16.8353,33689219.0,446253073.0,0.4607,111556257025.65,11.5401,0.8426
1207,2022-12-07,601688.SH,17.0257,17.1146,16.7591,16.8607,44854744.0,597829334.0,0.6134,111485274001.47,11.5575,0.8439
1208,2022-12-06,601688.SH,17.0638,17.3304,16.9876,17.0892,52453594.0,707627402.0,0.7174,113309783831.0,11.7141,0.8553
1209,2022-12-05,601688.SH,16.8861,17.2035,16.8607,17.1527,74011845.0,995552363.0,1.0122,113909931770.58,11.7576,0.8585
1210,2022-12-02,601688.SH,16.7337,16.8861,16.6321,16.6956,32995517.0,434519412.0,0.4512,110675566558.1,11.4443,0.8356
1211,2022-12-01,601688.SH,16.8226,17.1527,16.7083,16.721,72887107.0,973163365.0,0.9968,111121562111.73,11.4617,0.8369
1212,2022-11-30,601688.SH,16.6321,16.8734,16.5686,16.594,49167566.0,646708377.0,0.6724,110379244927.88,11.3747,0.8305
1213,2022-11-29,601688.SH,16.1624,16.8226,16.1624,16.721,78621869.0,1025566216.0,1.0752,111057991286.77,11.4617,0.8369
1214,2022-11-28,601688.SH,16.2512,16.3147,15.9973,16.1243,43965424.0,558376174.0,0.6013,106834773424.45,11.0527,0.807
1215,2022-11-25,601688.SH,16.2893,16.5306,16.2639,16.5052,30710842.0,398311409.0,0.42,109371850099.52,11.3138,0.8261
1216,2022-11-24,601688.SH,16.4798,16.5686,16.2639,16.2893,16990631.0,219453484.0,0.2324,108035315873.64,11.1658,0.8153
1217,2022-11-23,601688.SH,16.2893,16.5433,16.2766,16.3528,25298698.0,327046055.0,0.346,108263785508.66,11.2094,0.8184
1218,2022-11-22,601688.SH,16.1624,16.5306,16.137,16.3147,33177713.0,426525880.0,0.4537,108206572171.47,11.1832,0.8165
1219,2022-11-21,601688.SH,16.3782,16.3782,16.1116,16.1751,28758260.0,366617894.0,0.3933,107128932703.21,11.0875,0.8096
1220,2022-11-18,601688.SH,16.6702,16.6829,16.4036,16.4544,29824142.0,388280434.0,0.4079,108924014841.25,11.279,0.8235
1221,2022-11-17,601688.SH,16.5052,16.6702,16.4417,16.6321,29262324.0,381755305.0,0.4002,110143110339.78,11.4008,0.8324
1222,2022-11-16,601688.SH,16.6448,16.7718,16.4798,16.5433,39171471.0,512461906.0,0.5357,109474108622.1,11.3399,0.828
1223,2022-11-15,601688.SH,16.2005,16.9622,16.1751,16.6829,81399845.0,1068196461.0,1.1132,110567744326.12,11.4356,0.835
1224,2022-11-14,601688.SH,16.1116,16.4798,16.0608,16.2639,74350000.0,953106016.0,1.0168,107888987801.04,11.1484,0.814
1225,2022-11-11,601688.SH,16.0862,16.2258,15.883,16.0227,57811863.0,730065694.0,0.7906,106348729489.67,10.9831,0.8019
1226,2022-11-10,601688.SH,15.6037,15.7942,15.5783,15.7434,21508079.0,266002462.0,0.2941,104258129303.06,10.7916,0.7879
1227,2022-11-09,601688.SH,15.7561,15.8196,15.6418,15.6545,16277488.0,201386734.0,0.2226,103812579285.24,10.7307,0.7835
1228,2022-11-08,601688.SH,15.8196,15.883,15.7053,15.7688,15809349.0,196407266.0,0.2162,104435087159.69,10.809,0.7892
1229,2022-11-07,601688.SH,15.7434,15.9211,15.718,15.8196,25512882.0,318121096.0,0.3489,104897850610.65,10.8438,0.7918
1230,2022-11-04,601688.SH,15.4006,15.8957,15.3625,15.8323,48036829.0,595058608.0,0.6569,104510825258.89,10.8525,0.7924
1231,2022-11-03,601688.SH,15.5149,15.5276,15.3752,15.426,22675240.0,275806773.0,0.3101,101618478932.13,10.574,0.7721
1232,2022-11-02,601688.SH,15.5656,15.6672,15.4514,15.5783,31453749.0,385169890.0,0.4302,102865955205.26,10.6785,0.7797
1233,2022-11-01,601688.SH,15.1848,15.591,15.1721,15.591,38098823.0,463815880.0,0.521,102840589216.04,10.6872,0.7803
1234,2022-10-31,601688.SH,15.1086,15.2863,15.0578,15.1974,25039773.0,298932798.0,0.3424,100144509505.78,10.4174,0.7606
1235,2022-10-28,601688.SH,15.3879,15.4387,15.0832,15.134,26347743.0,316728543.0,0.3603,100408842649.65,10.3739,0.7574
1236,2022-10-27,601688.SH,15.3498,15.5022,15.3244,15.4133,19722049.0,239593863.0,0.2697,102521256494.51,10.5653,0.7714
1237,2022-10-26,601688.SH,15.3117,15.5276,15.2863,15.3117,25931170.0,313995749.0,0.3546,101992260828.17,10.4957,0.7663
1238,2022-10-25,601688.SH,15.3371,15.5149,15.1086,15.2863,26602320.0,320326584.0,0.3638,101756342627.1,10.4783,0.7651
1239,2022-10-24,601688.SH,15.6799,15.9465,15.2609,15.3244,38500227.0,473541780.0,0.5265,101974893558.5,10.5044,0.767
1240,2022-10-21,601688.SH,15.9211,15.9719,15.6291,15.6545,29481570.0,366966472.0,0.4032,104721457645.76,10.7307,0.7835
1241,2022-10-20,601688.SH,15.5656,15.845,15.5276,15.6291,20593026.0,253931076.0,0.2816,104574172236.61,10.7133,0.7822
1242,2022-10-19,601688.SH,15.7307,15.7942,15.5783,15.591,15557010.0,191934173.0,0.2128,104197104321.16,10.6872,0.7803
1243,2022-10-18,601688.SH,15.8577,15.8704,15.718,15.7307,18980965.0,235908146.0,0.2596,105329569829.0,10.7829,0.7873
1244,2022-10-17,601688.SH,15.6672,15.8323,15.6418,15.7688,19660674.0,244184901.0,0.2689,105411554098.73,10.809,0.7892
1245,2022-10-14,601688.SH,15.6418,15.7942,15.6164,15.7561,26408734.0,327199931.0,0.3612,105087665359.05,10.8003,0.7886
1246,2022-10-13,601688.SH,15.5149,15.6164,15.4768,15.5276,18816785.0,230325894.0,0.2573,103533715613.39,10.6437,0.7771
1247,2022-10-12,601688.SH,15.2736,15.6037,15.2482,15.591,25240578.0,306754219.0,0.3452,104040631626.23,10.6872,0.7803
1248,2022-10-11,601688.SH,15.3371,15.4514,15.2228,15.299,17921551.0,216099799.0,0.2451,102265357802.72,10.487,0.7657
1249,2022-10-10,601688.SH,15.426,15.4895,15.1848,15.2355,21695609.0,262258947.0,0.2967,101866190369.77,10.4435,0.7625
1250,2022-09-30,601688.SH,15.4768,15.6037,15.3625,15.3879,22998243.0,280160321.0,0.3145,102594549916.08,10.5479,0.7702
1251,2022-09-29,601688.SH,15.6799,15.7942,15.3752,15.4641,28290788.0,347789460.0,0.3869,102993561852.32,10.2825,0.7908
1252,2022-09-28,601688.SH,15.6418,15.7307,15.5656,15.5656,23062849.0,283958764.0,0.3154,104034554645.9,10.35,0.796
1253,2022-09-27,601688.SH,15.5656,15.6926,15.4641,15.6799,20318416.0,249246072.0,0.2779,105132691517.18,10.426,0.8019
1254,2022-09-26,601688.SH,15.7434,15.8704,15.4895,15.5022,32033050.0,394981875.0,0.4381,103970687932.35,10.3078,0.7928
1255,2022-09-23,601688.SH,15.6418,15.8577,15.6418,15.7942,30894141.0,383975153.0,0.4225,106139561502.84,10.5019,0.8077
1256,2022-09-22,601688.SH,15.591,15.7561,15.5656,15.6545,18416044.0,227130276.0,0.2519,105194382099.39,10.4103,0.8007
1257,2022-09-21,601688.SH,15.6164,15.718,15.4514,15.6545,25454071.0,312438360.0,0.3481,105216639099.53,10.4103,0.8007
1258,2022-09-20,601688.SH,15.7434,15.845,15.6037,15.6545,25809386.0,319327327.0,0.353,105447146622.38,10.4103,0.8007
1259,2022-09-19,601688.SH,15.7815,15.8577,15.6291,15.6799,34297133.0,425234153.0,0.469,105578656768.33,10.4272,0.802
1260,2022-09-16,601688.SH,16.5686,16.5686,15.7561,15.7561,91159829.0,1148781362.0,1.2467,106213311414.36,10.4778,0.8059
1261,2022-09-15,601688.SH,16.6702,16.7845,16.5179,16.6067,34628234.0,454415386.0,0.4736,111857665217.77,11.0435,0.8494
1262,2022-09-14,601688.SH,16.6321,16.7464,16.594,16.6448,25769763.0,338185767.0,0.3524,111988989219.64,11.0689,0.8513
1263,2022-09-13,601688.SH,16.8861,17.013,16.7972,16.8099,39608254.0,527133280.0,0.5417,113085013406.71,11.1786,0.8598
1264,2022-09-09,601688.SH,16.7591,16.9114,16.6956,16.8607,44778800.0,593948764.0,0.6124,113447233636.23,11.2124,0.8624
1265,2022-09-08,601688.SH,16.7083,16.7591,16.6448,16.6829,19006424.0,250154064.0,0.2599,112155668834.02,11.0942,0.8533
1266,2022-09-07,601688.SH,16.6956,16.7083,16.6321,16.6829,19130798.0,251148696.0,0.2616,112278942287.35,11.0942,0.8533
1267,2022-09-06,601688.SH,16.6194,16.7464,16.594,16.7337,35515088.0,466725839.0,0.4857,112741559941.72,11.128,0.8559
1268,2022-09-05,601688.SH,16.3782,16.5813,16.2893,16.5686,29474900.0,381856779.0,0.4031,111429531476.4,11.0182,0.8474
1269,2022-09-02,601688.SH,16.5052,16.6194,16.3274,16.4036,27765767.0,359603688.0,0.3797,110457437418.12,10.9084,0.839
1270,2022-09-01,601688.SH,16.6575,16.7083,16.4798,16.5052,27677025.0,362037768.0,0.3785,111235161073.26,10.976,0.8442
1271,2022-08-31,601688.SH,16.5306,16.8353,16.5052,16.6829,43811411.0,575734268.0,0.5992,112554819207.59,11.0942,0.8533
1272,2022-08-30,601688.SH,16.5306,16.7845,16.4925,16.6448,27830702.0,364151595.0,0.3806,112373398088.89,11.0689,0.8513
1273,2022-08-29,601688.SH,16.5306,16.6321,16.4163,16.5306,24230560.0,315020494.0,0.3314,111657335714.2,10.9929,0.8455
1274,2022-08-26,601688.SH,16.7337,16.7718,16.594,16.6702,24792739.0,325749656.0,0.3391,112480125097.08,11.0857,0.8526
1275,2022-08-25,601688.SH,16.5179,16.7718,16.4798,16.7083,37433749.0,489769986.0,0.5119,112683732906.95,11.1111,0.8546
1276,2022-08-24,601688.SH,16.6575,16.9114,16.4671,16.4671,44543936.0,584779763.0,0.6092,110979442800.27,10.9507,0.8422
1277,2022-08-23,601688.SH,16.6702,16.8861,16.5813,16.6702,35962173.0,472959980.0,0.4918,112397693418.64,11.0857,0.8526
1278,2022-08-22,601688.SH,16.6067,16.7337,16.5433,16.6702,24802733.0,325628892.0,0.3392,112173597592.36,11.0857,0.8526
1279,2022-08-19,601688.SH,16.6829,16.8353,16.6321,16.6575,28949527.0,381585622.0,0.3959,112222844956.34,11.0773,0.852
1280,2022-08-18,601688.SH,16.7718,16.8353,16.6829,16.6956,23004235.0,303311985.0,0.3146,112414518119.66,11.1026,0.8539
1281,2022-08-17,601688.SH,16.6956,16.8987,16.5813,16.8353,41171740.0,544309745.0,0.5631,113394765210.65,11.1955,0.8611
1282,2022-08-16,601688.SH,16.6829,16.7845,16.6194,16.6448,22732319.0,298651603.0,0.3109,112175469232.15,11.0689,0.8513
1283,2022-08-15,601688.SH,16.721,16.8607,16.6194,16.6702,35265251.0,463936174.0,0.4823,112339872973.38,11.0857,0.8526
1284,2022-08-12,601688.SH,16.7083,16.9114,16.6575,16.8099,42913338.0,567788877.0,0.5869,113290997711.5,11.1786,0.8598
1285,2022-08-11,601688.SH,16.3274,16.8734,16.3147,16.8353,78522642.0,1030123344.0,1.0739,113342048612.02,11.1955,0.8611
1286,2022-08-10,601688.SH,16.2131,16.3909,16.1497,16.2385,23557289.0,301860915.0,0.3222,109443455029.94,10.7987,0.8306
1287,2022-08-09,601688.SH,16.2766,16.3401,16.1878,16.2131,20385689.0,260776328.0,0.2788,109408115863.14,10.7818,0.8293
1288,2022-08-08,601688.SH,16.137,16.2893,16.1243,16.2639,25528777.0,326564260.0,0.3491,109727725075.96,10.8156,0.8319
1289,2022-08-05,601688.SH,15.9592,16.2131,15.883,16.2005,39412816.0,497866030.0,0.539,109352665437.59,10.7734,0.8286
1290,2022-08-04,601688.SH,15.7463,15.8933,15.7463,15.8198,31928521.0,412307604.0,0.4367,110154848734.19,10.9,0.8383
1291,2022-08-03,601688.SH,15.7585,15.8688,15.6605,15.6605,33377496.0,429215973.0,0.4565,108865824538.16,10.7902,0.8299
1292,2022-08-02,601688.SH,15.9423,16.0036,15.5747,15.7095,57365963.0,736997591.0,0.7845,109156887278.43,10.824,0.8325
1293,2022-08-01,601688.SH,16.2119,16.2119,16.0526,16.1384,28701868.0,377662255.0,0.3925,112176847734.42,11.1195,0.8552
1294,2022-07-29,601688.SH,16.3712,16.4448,16.2119,16.2487,30961485.0,412176374.0,0.4234,112831922150.29,11.1955,0.8611
1295,2022-07-28,601688.SH,16.31,16.506,16.2977,16.3222,37459742.0,501081662.0,0.5123,113563845901.85,11.2462,0.865
1296,2022-07-27,601688.SH,16.2487,16.2977,16.1997,16.2242,17377538.0,230203038.0,0.2377,112871339466.77,11.1786,0.8598
1297,2022-07-26,601688.SH,16.1752,16.3345,16.1752,16.2732,17987355.0,238773123.0,0.246,113108861154.1,11.2124,0.8624
1298,2022-07-25,601688.SH,16.31,16.359,16.1507,16.1629,25054343.0,331513781.0,0.3426,112371536934.82,11.1364,0.8565
1299,2022-07-22,601688.SH,16.2977,16.457,16.2242,16.3345,30143257.0,401852607.0,0.4122,113723392794.74,11.2546,0.8656
1300,2022-07-21,601688.SH,16.359,16.3957,16.2487,16.2609,26427362.0,352144634.0,0.3614,113095532504.85,11.204,0.8617
1301,2022-07-20,601688.SH,16.4693,16.5183,16.3467,16.3957,30287242.0,406000988.0,0.4142,113957439803.61,11.2968,0.8689
1302,2022-07-19,601688.SH,16.3467,16.4693,16.1874,16.4202,36373067.0,485008003.0,0.4974,114160426493.69,11.3137,0.8702
1303,2022-07-18,601688.SH,16.1139,16.3957,16.0894,16.3345,32731246.0,434970771.0,0.4476,113526327930.36,11.2546,0.8656
1304,2022-07-15,601688.SH,16.359,16.4693,16.0649,16.0649,52619586.0,698545387.0,0.7196,111684259836.7,11.0689,0.8513
1305,2022-07-14,601688.SH,16.6408,16.6408,16.3712,16.408,51461930.0,692317012.0,0.7038,113956609017.4,11.3053,0.8695
1306,2022-07-13,601688.SH,16.6041,16.7266,16.5673,16.6408,31112738.0,422953011.0,0.4255,115563894063.97,11.4657,0.8819
1307,2022-07-12,601688.SH,16.7143,16.8001,16.555,16.6163,43971020.0,598681445.0,0.6013,115506431810.69,11.4488,0.8806
1308,2022-07-11,601688.SH,16.7634,16.8369,16.6163,16.6653,30312479.0,413857414.0,0.4146,115872666699.5,11.4826,0.8832
1309,2022-07-08,601688.SH,16.8246,16.9594,16.7634,16.7879,37057763.0,509621915.0,0.5068,116642524746.37,11.567,0.8896
1310,2022-07-07,601688.SH,16.8859,16.9839,16.6898,16.7634,47850212.0,657767948.0,0.6544,116478371642.0,11.5501,0.8883
1311,2022-07-06,601688.SH,17.0697,17.1432,16.8491,16.9227,49036146.0,678083719.0,0.6706,117488923846.43,11.6599,0.8968
1312,2022-07-05,601688.SH,17.2535,17.4251,16.9839,17.1065,55032254.0,769328032.0,0.7526,118766393362.17,11.7865,0.9065
1313,2022-07-04,601688.SH,17.1922,17.2903,16.9717,17.2658,44818154.0,626543552.0,0.6129,120535648096.51,11.8963,0.915
1314,2022-07-01,601688.SH,17.3515,17.4618,17.0697,17.1922,53755144.0,757618826.0,0.7352,120277046726.29,11.8456,0.9111
1315,2022-06-30,601688.SH,17.376,17.5476,17.278,17.4006,63618795.0,904391418.0,0.87,121590069601.92,11.9892,0.9221
1316,2022-06-29,601688.SH,17.6089,17.7804,17.3148,17.3148,67672476.0,969461221.0,0.9255,121177334269.85,14.4799,0.9125
1317,2022-06-28,601688.SH,17.6947,17.8417,17.4496,17.7192,68409582.0,981086188.0,0.9356,124017470113.43,14.8181,0.9338
1318,2022-06-27,601688.SH,17.8417,17.952,17.6579,17.7314,56401132.0,818789714.0,0.7713,123857358743.09,14.8283,0.9345
1319,2022-06-24,601688.SH,17.903,17.9642,17.6211,17.7437,68661720.0,994889525.0,0.939,123939983155.13,14.8386,0.9351
1320,2022-06-23,601688.SH,17.4496,18.1971,17.4373,17.952,84421898.0,1227704703.0,1.1545,125094049314.82,15.0128,0.9461
1321,2022-06-22,601688.SH,17.7069,17.854,17.4373,17.5108,62342740.0,895194159.0,0.8526,122275843423.16,14.6439,0.9229
1322,2022-06-21,601688.SH,17.4373,17.8417,17.376,17.7192,76306607.0,1093905257.0,1.0436,123460891599.34,14.8181,0.9338
1323,2022-06-20,601688.SH,17.5844,17.6456,17.3393,17.3883,53592764.0,763379338.0,0.7329,121572487002.23,14.5414,0.9164
1324,2022-06-17,601688.SH,17.3393,17.7437,17.1555,17.5231,88244566.0,1256495129.0,1.2068,122273004447.79,14.6541,0.9235
1325,2022-06-16,601688.SH,18.1358,18.148,17.5108,17.5231,108878586.0,1581859129.0,1.489,122407399439.06,14.6541,0.9235
1326,2022-06-15,601688.SH,17.7682,18.7485,17.7192,18.1603,225400106.0,3368361082.0,3.0826,126398088801.54,15.187,0.9571
1327,2022-06-14,601688.SH,16.8736,17.7682,16.6163,17.6579,116429760.0,1627146554.0,1.5923,123135743077.04,14.7668,0.9306
1328,2022-06-13,601688.SH,17.082,17.2167,16.8736,17.0207,74917008.0,1042051380.0,1.0246,118910469990.59,14.234,0.897
1329,2022-06-10,601688.SH,16.8001,17.3148,16.7634,17.2903,101221332.0,1411700130.0,1.3843,120718994345.89,14.4594,0.9112
1330,2022-06-09,601688.SH,16.9594,17.229,16.8246,16.9227,87411165.0,1214050749.0,1.1954,118233398179.06,14.152,0.8919
1331,2022-06-08,601688.SH,16.6776,17.0452,16.6286,16.8736,79932697.0,1097290032.0,1.0932,117899060870.46,14.111,0.8893
1332,2022-06-07,601688.SH,16.6041,16.8614,16.555,16.6163,66339107.0,904343565.0,0.9072,115921497452.98,13.8958,0.8757
1333,2022-06-06,601688.SH,16.2732,16.7388,16.1997,16.6286,63838914.0,860345590.0,0.8731,115885977700.19,13.906,0.8764
1334,2022-06-02,601688.SH,16.1752,16.3835,16.1384,16.3222,36728545.0,487544631.0,0.5023,113877328665.39,13.6498,0.8602
1335,2022-06-01,601688.SH,16.3467,16.3957,16.1752,16.2487,37197190.0,494266243.0,0.5087,113420262783.79,13.5884,0.8564
1336,2022-05-31,601688.SH,16.2364,16.359,16.1139,16.3222,57741139.0,767275717.0,0.7897,114021661459.73,13.6498,0.8602
1337,2022-05-30,601688.SH,16.2487,16.2732,16.1262,16.2242,33935814.0,448874758.0,0.4641,112598028394.11,13.5679,0.8551
1338,2022-05-27,601688.SH,16.2364,16.3345,16.0649,16.1997,43154189.0,571351604.0,0.5902,112497260285.87,13.5474,0.8538
1339,2022-05-26,601688.SH,15.9178,16.2732,15.7463,16.1507,50197505.0,658079186.0,0.6865,112062805756.87,13.5064,0.8512
1340,2022-05-25,601688.SH,15.7708,15.8933,15.7708,15.8811,28205232.0,364538312.0,0.3857,110191829503.44,13.2809,0.837
1341,2022-05-24,601688.SH,16.2609,16.3345,15.7585,15.7708,51862216.0,679426976.0,0.7093,109474657312.86,13.1887,0.8312
1342,2022-05-23,601688.SH,16.1874,16.2977,16.0404,16.2487,48858296.0,644978148.0,0.6682,112652478535.55,13.5884,0.8564
1343,2022-05-20,601688.SH,16.1262,16.359,16.0771,16.2242,63494793.0,838931364.0,0.8684,112790540881.72,13.5679,0.8551
1344,2022-05-19,601688.SH,15.9178,16.0404,15.8443,16.0281,29503546.0,383694272.0,0.4035,111352298449.72,13.4039,0.8447
1345,2022-05-18,601688.SH,16.0894,16.2242,16.0404,16.1016,39299289.0,517240655.0,0.5375,111857574279.79,13.4654,0.8486
1346,2022-05-17,601688.SH,16.0159,16.1262,15.8688,16.0281,31847699.0,415645342.0,0.4355,111542501227.55,13.4039,0.8447
1347,2022-05-16,601688.SH,16.4325,16.4693,15.9056,15.9914,50257600.0,660101514.0,0.6873,111058133720.09,13.3732,0.8428
1348,2022-05-13,601688.SH,16.1139,16.3345,16.0526,16.2119,49012323.0,647326791.0,0.6703,112566844017.38,13.5576,0.8544
1349,2022-05-12,601688.SH,15.9301,16.1752,15.8933,16.0649,34128307.0,445936376.0,0.4667,111282784969.56,13.4346,0.8467
1350,2022-05-11,601688.SH,15.9178,16.359,15.8933,16.0159,57975685.0,763257304.0,0.7929,110929363847.25,13.3936,0.8441
1351,2022-05-10,601688.SH,15.6482,16.0404,15.5135,15.9301,47222380.0,609815088.0,0.6458,110291843351.59,13.3219,0.8396
1352,2022-05-09,601688.SH,15.6728,15.8198,15.6237,15.7708,22977832.0,295210089.0,0.3142,109327940374.07,13.1887,0.8312
1353,2022-05-06,601688.SH,15.9301,15.9914,15.6973,15.7095,41061236.0,529766994.0,0.5616,108836756105.72,13.1375,0.8279
1354,2022-05-05,601688.SH,16.0771,16.2732,16.0159,16.1629,45430653.0,599623821.0,0.6213,111748068978.08,13.5166,0.8518
1355,2022-04-29,601688.SH,16.1139,16.4202,15.8321,16.359,94714611.0,1249489162.0,1.2953,114026932999.02,13.6806,0.8622
1356,2022-04-28,601688.SH,15.8811,15.9668,15.5135,15.7585,56871096.0,730862030.0,0.7778,109456988760.88,13.1784,0.8305
1357,2022-04-27,601688.SH,15.6237,16.1139,15.587,16.0281,65197695.0,843524256.0,0.8916,110925380331.27,13.4039,0.8447
1358,2022-04-26,601688.SH,16.6776,16.7634,15.7708,15.8811,85611663.0,1132840326.0,1.1708,110066810531.13,13.2809,0.837
1359,2022-04-25,601688.SH,17.1555,17.3515,16.6408,16.6653,73974000.0,1027285427.0,1.0117,115165183823.24,13.9368,0.8783
1360,2022-04-22,601688.SH,17.2903,17.6211,17.278,17.4618,37371284.0,532873209.0,0.5111,120585801367.58,14.6029,0.9203
1361,2022-04-21,601688.SH,17.4128,17.6824,17.3025,17.3638,43499656.0,620104400.0,0.5949,119709153165.93,14.5209,0.9151
1362,2022-04-20,601688.SH,17.7559,17.7804,17.3393,17.4618,43930218.0,629100406.0,0.6008,120444344536.67,14.6029,0.9203
1363,2022-04-19,601688.SH,17.7682,17.8662,17.6211,17.6947,30904842.0,447413328.0,0.4227,122024852008.68,14.7976,0.9326
1364,2022-04-18,601688.SH,18.05,18.099,17.5476,17.7804,56059727.0,813559646.0,0.7667,122941469540.96,14.8693,0.9371
1365,2022-04-15,601688.SH,18.1726,18.4544,18.1358,18.2706,45559566.0,679907037.0,0.6231,125919745860.64,15.2792,0.9629
1366,2022-04-14,601688.SH,18.2216,18.4176,18.1603,18.2951,52037019.0,777950379.0,0.7117,125982693244.88,15.2997,0.9642
1367,2022-04-13,601688.SH,18.1603,18.3196,18.0378,18.05,38545144.0,570890066.0,0.5271,124401902961.28,15.0948,0.9513
1368,2022-04-12,601688.SH,17.9152,18.5157,17.7927,18.2951,71167789.0,1057351405.0,0.9733,125939437586.05,15.2997,0.9642
1369,2022-04-11,601688.SH,18.3809,18.3809,17.8417,17.952,51829802.0,763963889.0,0.7088,123949636941.89,15.0128,0.9461
1370,2022-04-08,601688.SH,18.1358,18.5279,17.9765,18.4054,59654276.0,890965469.0,0.8158,127319295353.91,15.3919,0.97
1371,2022-04-07,601688.SH,18.3319,18.5769,18.05,18.05,55257767.0,825724640.0,0.7557,124824244980.12,15.0948,0.9513
1372,2022-04-06,601688.SH,18.3196,18.4176,18.2093,18.3931,53370668.0,798112751.0,0.7299,127260984436.34,15.3817,0.9694
1373,2022-04-01,601688.SH,18.1358,18.4421,18.0868,18.4176,58781891.0,878828296.0,0.8039,127422754599.59,15.4022,0.9707
